Bike ID,Gender,Birth Year,Age,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Start Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Stop Time
45233,Male,1963,58,264,3267,Morris Canal,40.7124188237569,-74.03852552175522,2020-12-01 07:23:46.2990,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-12-01 07:28:10.9460
45683,Male,1992,29,146,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-12-01 07:30:56.9480,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 07:33:23.6640
34038,Female,1995,26,108,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 07:31:56.1810,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 07:33:44.2600
42308,Female,1985,36,405,3187,Warren St,40.721123600000006,-74.03805095,2020-12-01 07:36:30.1050,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 07:43:16.0640
48916,Male,1980,41,1158,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2020-12-01 07:36:37.1610,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 07:55:55.8400
44364,Male,1990,31,839,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2020-12-01 07:37:54.2840,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-12-01 07:51:54.0980
46537,Male,1988,33,429,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-12-01 07:39:17.8740,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2020-12-01 07:46:27.7020
42150,Female,1991,30,195,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2020-12-01 07:45:02.2180,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 07:48:17.5700
42361,Male,1987,34,433,3279,Dixon Mills,40.72163014263835,-74.04996782541275,2020-12-01 07:46:50.5110,3481,York St,40.71649,-74.04105,2020-12-01 07:54:03.7640
42147,Male,1966,55,859,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,2020-12-01 07:47:15.6610,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2020-12-01 08:01:34.8280
45274,Male,1988,33,1350,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-12-01 07:48:19.5880,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-12-01 08:10:49.9950
44895,Female,1995,26,409,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,2020-12-01 07:49:53.5590,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 07:56:42.8380
44212,Male,1989,32,282,3638,Washington St,40.7242941,-74.0354826,2020-12-01 07:51:47.3580,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 07:56:30.3460
42150,Female,1991,30,227,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 07:53:34.8940,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2020-12-01 07:57:22.4920
